PID,BIAS,RELATEDNESS,REPS,MS
22,dominant,unrelated,short,1574
22,dominant,unrelated,short,1599
22,dominant,unrelated,short,1702
22,dominant,unrelated,short,1815
22,dominant,unrelated,short,1823
22,dominant,unrelated,short,2951
22,dominant,unrelated,short,
22,filler,related,long,1500
22,filler,related,long,1619
22,filler,related,long,1667
22,filler,related,long,1731
22,filler,related,long,1801
22,filler,related,long,1842
22,filler,related,long,1940
22,filler,related,long,1955
22,filler,related,long,2011
22,filler,related,long,2012
22,filler,related,long,2075
22,filler,related,long,2116
22,filler,related,long,2122
22,filler,related,long,2923
22,filler,related,long,6106
22,filler,related,short,855
22,filler,related,short,895
22,filler,related,short,959
22,filler,related,short,1135
22,filler,related,short,1263
22,filler,related,short,
22,filler,related,short,1415
22,filler,related,short,1422
22,filler,related,short,1615
22,filler,related,short,2031
22,filler,related,short,2079
22,filler,related,short,2103
22,filler,related,short,2112
22,filler,related,short,2694
22,filler,related,short,8695
22,filler,unrelated,long,0
22,filler,unrelated,long,0
22,filler,unrelated,long,1108
22,filler,unrelated,long,1346
22,filler,unrelated,long,1770
22,filler,unrelated,long,1865
22,filler,unrelated,long,1866
22,filler,unrelated,long,2003
22,filler,unrelated,long,2083
22,filler,unrelated,long,2139
22,filler,unrelated,long,2202
22,filler,unrelated,long,2258
22,filler,unrelated,long,2324
22,filler,unrelated,long,2531
22,filler,unrelated,long,
22,filler,unrelated,short,872
22,filler,unrelated,short,1030
22,filler,unrelated,short,
22,filler,unrelated,short,1271
22,filler,unrelated,short,1439
22,filler,unrelated,short,1440
22,filler,unrelated,short,1545
22,filler,unrelated,short,1639
22,filler,unrelated,short,1696
22,filler,unrelated,short,1807
22,filler,unrelated,short,1911
22,filler,unrelated,short,2015
22,filler,unrelated,short,2056
22,filler,unrelated,short,3192
22,filler,unrelated,short,3691
22,subordinate,related,long,820
22,subordinate,related,long,1354
22,subordinate,related,long,1723
22,subordinate,related,long,1756
22,subordinate,related,long,1779
22,subordinate,related,long,1907
22,subordinate,related,long,2067
22,subordinate,related,long,
22,subordinate,related,long,3946
22,subordinate,related,short,1424
22,subordinate,related,short,1424
22,subordinate,related,short,
22,subordinate,related,short,
22,subordinate,related,short,1839
22,subordinate,related,short,1879
22,subordinate,related,short,2000
22,subordinate,related,short,2142
22,subordinate,related,short,2263
22,subordinate,unrelated,long,
22,subordinate,unrelated,long,1523
22,subordinate,unrelated,long,1746
22,subordinate,unrelated,long,2036
22,subordinate,unrelated,long,2338
22,subordinate,unrelated,long,2554
22,subordinate,unrelated,long,
22,subordinate,unrelated,long,2845
22,subordinate,unrelated,long,3099
22,subordinate,unrelated,short,1167
22,subordinate,unrelated,short,1385
22,subordinate,unrelated,short,1615
22,subordinate,unrelated,short,1767
22,subordinate,unrelated,short,1895
22,subordinate,unrelated,short,
22,subordinate,unrelated,short,1962
22,subordinate,unrelated,short,2959
22,subordinate,unrelated,short,3520
23,dominant,related,long,801
23,dominant,related,long,1236
23,dominant,related,long,1299
23,dominant,related,long,1433
23,dominant,related,long,1560
23,dominant,related,long,1683
23,dominant,related,long,
23,dominant,related,long,3865
23,dominant,related,long,4251
23,dominant,related,short,870
23,dominant,related,short,1032
23,dominant,related,short,1062
23,dominant,related,short,1382
23,dominant,related,short,1485
23,dominant,related,short,1502
23,dominant,related,short,1734
23,dominant,related,short,1846
23,dominant,related,short,1935
23,dominant,unrelated,long,1001
23,dominant,unrelated,long,1011
23,dominant,unrelated,long,1041
23,dominant,unrelated,long,1594
23,dominant,unrelated,long,1810
23,dominant,unrelated,long,2043
23,dominant,unrelated,long,2522
23,dominant,unrelated,long,4490
23,dominant,unrelated,long,4912
23,dominant,unrelated,short,798
23,dominant,unrelated,short,969
23,dominant,unrelated,short,1342
23,dominant,unrelated,short,1359
23,dominant,unrelated,short,1550
23,dominant,unrelated,short,1647
23,dominant,unrelated,short,2746
23,dominant,unrelated,short,3079
23,dominant,unrelated,short,10870
23,filler,related,long,874
23,filler,related,long,1356
23,filler,related,long,1360
23,filler,related,long,1360
23,filler,related,long,1441
23,filler,related,long,1444
23,filler,related,long,1457
23,filler,related,long,1500
23,filler,related,long,1684
23,filler,related,long,
23,filler,related,long,2523
23,filler,related,long,
23,filler,related,long,3469
23,filler,related,long,4075
23,filler,related,long,9835
23,filler,related,short,639
23,filler,related,short,741
23,filler,related,short,767
23,filler,related,short,767
23,filler,related,short,800
23,filler,related,short,895
23,filler,related,short,934
23,filler,related,short,935
23,filler,related,short,1149
23,filler,related,short,1622
23,filler,related,short,1696
23,filler,related,short,2030
23,filler,related,short,2265
23,filler,related,short,3663
23,filler,related,short,
23,filler,unrelated,long,921
23,filler,unrelated,long,1004
23,filler,unrelated,long,1095
23,filler,unrelated,long,1116
23,filler,unrelated,long,1273
23,filler,unrelated,long,1363
23,filler,unrelated,long,1482
23,filler,unrelated,long,1561
23,filler,unrelated,long,1563
23,filler,unrelated,long,2076
23,filler,unrelated,long,2138
23,filler,unrelated,long,2676
23,filler,unrelated,long,3115
23,filler,unrelated,long,4115
23,filler,unrelated,long,4419
23,filler,unrelated,short,919
23,filler,unrelated,short,975
23,filler,unrelated,short,1046
23,filler,unrelated,short,1176
23,filler,unrelated,short,1239
23,filler,unrelated,short,1254
23,filler,unrelated,short,1390
23,filler,unrelated,short,1431
23,filler,unrelated,short,1486
23,filler,unrelated,short,1629
23,filler,unrelated,short,2084
23,filler,unrelated,short,2295
23,filler,unrelated,short,2334
23,filler,unrelated,short,2903
23,filler,unrelated,short,9039
23,subordinate,related,long,
23,subordinate,related,long,1083
23,subordinate,related,long,
23,subordinate,related,long,2630
23,subordinate,related,long,3092
23,subordinate,related,long,
23,subordinate,related,long,6162
23,subordinate,related,long,11571
23,subordinate,related,long,12122
23,subordinate,related,short,734
23,subordinate,related,short,1053
23,subordinate,related,short,1253
23,subordinate,related,short,
23,subordinate,related,short,1422
23,subordinate,related,short,1926
23,subordinate,related,short,3390
23,subordinate,related,short,3463
23,subordinate,related,short,
23,subordinate,unrelated,long,890
23,subordinate,unrelated,long,1573
23,subordinate,unrelated,long,1642
23,subordinate,unrelated,long,1691
23,subordinate,unrelated,long,1697
23,subordinate,unrelated,long,1826
23,subordinate,unrelated,long,1947
23,subordinate,unrelated,long,2170
23,subordinate,unrelated,long,2746
23,subordinate,unrelated,short,1029
23,subordinate,unrelated,short,1126
23,subordinate,unrelated,short,1343
23,subordinate,unrelated,short,1407
23,subordinate,unrelated,short,1553
23,subordinate,unrelated,short,2429
23,subordinate,unrelated,short,2464
23,subordinate,unrelated,short,4223
23,subordinate,unrelated,short,14887
24,dominant,related,long,771
24,dominant,related,long,1122
24,dominant,related,long,1378
24,dominant,related,long,1451
24,dominant,related,long,1609
24,dominant,related,long,1685
24,dominant,related,long,1690
24,dominant,related,long,1698
24,dominant,related,long,1995
24,dominant,related,short,944
24,dominant,related,short,1000
24,dominant,related,short,1128
24,dominant,related,short,1181
24,dominant,related,short,1263
24,dominant,related,short,1569
24,dominant,related,short,1806
24,dominant,related,short,1855
24,dominant,related,short,3918
24,dominant,unrelated,long,1059
24,dominant,unrelated,long,1074
24,dominant,unrelated,long,1114
24,dominant,unrelated,long,1355
24,dominant,unrelated,long,1433
24,dominant,unrelated,long,1451
24,dominant,unrelated,long,1852
24,dominant,unrelated,long,1924
24,dominant,unrelated,long,2138
24,dominant,unrelated,short,767
24,dominant,unrelated,short,855
24,dominant,unrelated,short,951
24,dominant,unrelated,short,1014
24,dominant,unrelated,short,1247
24,dominant,unrelated,short,1333
24,dominant,unrelated,short,2487
24,dominant,unrelated,short,2822
24,dominant,unrelated,short,3000
24,filler,related,long,858
24,filler,related,long,1019
24,filler,related,long,1024
24,filler,related,long,1099
24,filler,related,long,1147
24,filler,related,long,1163
24,filler,related,long,1428
24,filler,related,long,1522
24,filler,related,long,
24,filler,related,long,1869
24,filler,related,long,1882
24,filler,related,long,2130
24,filler,related,long,
24,filler,related,long,
24,filler,related,long,
24,filler,related,short,760
24,filler,related,short,982
24,filler,related,short,1278
24,filler,related,short,1345
24,filler,related,short,1431
24,filler,related,short,1543
24,filler,related,short,1653
24,filler,related,short,1792
24,filler,related,short,1894
24,filler,related,short,2426
24,filler,related,short,2631
24,filler,related,short,3631
24,filler,related,short,3744
24,filler,related,short,3910
24,filler,related,short,4174
24,filler,unrelated,long,803
24,filler,unrelated,long,906
24,filler,unrelated,long,915
24,filler,unrelated,long,996
24,filler,unrelated,long,1036
24,filler,unrelated,long,1218
24,filler,unrelated,long,1252
24,filler,unrelated,long,1290
24,filler,unrelated,long,1467
24,filler,unrelated,long,1555
24,filler,unrelated,long,1737
24,filler,unrelated,long,1753
24,filler,unrelated,long,2003
24,filler,unrelated,long,2338
24,filler,unrelated,long,2850
24,filler,unrelated,short,904
24,filler,unrelated,short,967
24,filler,unrelated,short,974
24,filler,unrelated,short,983
24,filler,unrelated,short,1135
24,filler,unrelated,short,1207
24,filler,unrelated,short,1309
24,filler,unrelated,short,1589
24,filler,unrelated,short,1591
24,filler,unrelated,short,1615
24,filler,unrelated,short,2046
24,filler,unrelated,short,2109
24,filler,unrelated,short,2463
24,filler,unrelated,short,3221
24,filler,unrelated,short,3998
24,subordinate,related,long,
24,subordinate,related,long,
24,subordinate,related,long,1082
24,subordinate,related,long,1377
24,subordinate,related,long,1684
24,subordinate,related,long,1882
24,subordinate,related,long,
24,subordinate,related,long,
24,subordinate,related,long,4739
24,subordinate,related,short,
24,subordinate,related,short,741
24,subordinate,related,short,
24,subordinate,related,short,887
24,subordinate,related,short,
24,subordinate,related,short,1599
24,subordinate,related,short,1599
24,subordinate,related,short,
24,subordinate,related,short,3014
24,subordinate,unrelated,long,925
24,subordinate,unrelated,long,931
24,subordinate,unrelated,long,1080
24,subordinate,unrelated,long,1229
24,subordinate,unrelated,long,1434
24,subordinate,unrelated,long,1457
24,subordinate,unrelated,long,1786
24,subordinate,unrelated,long,1794
24,subordinate,unrelated,long,2049
24,subordinate,unrelated,short,926
24,subordinate,unrelated,short,1079
24,subordinate,unrelated,short,1133
24,subordinate,unrelated,short,1175
24,subordinate,unrelated,short,1408
24,subordinate,unrelated,short,1757
24,subordinate,unrelated,short,2438
24,subordinate,unrelated,short,2822
24,subordinate,unrelated,short,2967
25,dominant,related,long,842
25,dominant,related,long,971
25,dominant,related,long,1034
25,dominant,related,long,1187
25,dominant,related,long,1289
25,dominant,related,long,1364
25,dominant,related,long,1501
25,dominant,related,long,1602
25,dominant,related,long,1676
25,dominant,related,short,703
25,dominant,related,short,735
25,dominant,related,short,743
25,dominant,related,short,982
25,dominant,related,short,1168
25,dominant,related,short,1280
25,dominant,related,short,1399
25,dominant,related,short,1790
25,dominant,related,short,2151
25,dominant,unrelated,long,971
25,dominant,unrelated,long,1260
25,dominant,unrelated,long,1458
25,dominant,unrelated,long,1517
25,dominant,unrelated,long,1586
25,dominant,unrelated,long,1603
25,dominant,unrelated,long,1739
25,dominant,unrelated,long,
25,dominant,unrelated,long,1914
25,dominant,unrelated,short,702
25,dominant,unrelated,short,792
25,dominant,unrelated,short,855
25,dominant,unrelated,short,958
25,dominant,unrelated,short,1086
25,dominant,unrelated,short,1159
25,dominant,unrelated,short,1241
25,dominant,unrelated,short,1342
25,dominant,unrelated,short,1430
25,filler,related,long,770
25,filler,related,long,781
25,filler,related,long,819
25,filler,related,long,970
25,filler,related,long,1089
25,filler,related,long,1226
25,filler,related,long,1228
25,filler,related,long,1354
25,filler,related,long,1641
25,filler,related,long,1644
25,filler,related,long,1682
25,filler,related,long,1796
25,filler,related,long,1899
25,filler,related,long,2002
25,filler,related,long,3416
25,filler,related,short,591
25,filler,related,short,904
25,filler,related,short,1073
25,filler,related,short,1238
25,filler,related,short,1270
25,filler,related,short,1367
25,filler,related,short,1390
25,filler,related,short,1446
25,filler,related,short,1494
25,filler,related,short,1502
25,filler,related,short,1614
25,filler,related,short,1999
25,filler,related,short,
25,filler,related,short,2272
25,filler,related,short,2272
25,filler,unrelated,long,907
25,filler,unrelated,long,1066
25,filler,unrelated,long,1124
25,filler,unrelated,long,1364
25,filler,unrelated,long,1396
25,filler,unrelated,long,1515
25,filler,unrelated,long,1579
25,filler,unrelated,long,1722
25,filler,unrelated,long,1739
25,filler,unrelated,long,1818
25,filler,unrelated,long,1827
25,filler,unrelated,long,2009
25,filler,unrelated,long,2141
25,filler,unrelated,long,2539
25,filler,unrelated,long,
25,filler,unrelated,short,1399
25,filler,unrelated,short,1399
25,filler,unrelated,short,1424
25,filler,unrelated,short,1464
25,filler,unrelated,short,1472
25,filler,unrelated,short,1518
25,filler,unrelated,short,1536
25,filler,unrelated,short,1774
25,filler,unrelated,short,1791
25,filler,unrelated,short,1799
25,filler,unrelated,short,1800
25,filler,unrelated,short,2072
